product,helpful_count,total_comments,review_country,reviewed_at,review_text,review_rating,product_company,profile_name
Apple iPhone XR (64GB) - Black,0,0, India,03-Oct-19,"Coming from iphone 8, i really didn't need this upgrade..but believe it or not..i am flattered..got a stellar deal of 40k for 128GB..camera is good from iphone 8..overall still it can't beat my other beast Samsung Galaxy S10 plus..but here is the cliche..an iphone is an iphone.",5,Apple,Optimus prime
Apple iPhone XR (64GB) - Black,0,0, India,27-Oct-19,"I was skeptical at first. Some people mentioned that they received fake of defective products. In my case, the product is genuine. I checked it’s serial number on Apple website too. There is no difference in performance compared to people who bought from stores.",5,Apple,Mohit Sinha
Apple iPhone XR (64GB) - Black,0,0, India,25-Jan-20,Switched to iPhone XR from MI A2,5,Apple,nitesh agarwal
Apple iPhone XR (64GB) - Black,0,0, India,02-Nov-19,I bought this iPhone XR in the Great Indian Sale from Amazon. Product was perfectly delivered and on time. Buying from amazon is safe and you get genuine products always.,5,Apple,Ankitgp
Apple iPhone XR (64GB) - Black,0,0, India,29-Feb-20,I had never used an Iphone before and I was always sceptical about going for an IOS from android but after using this phone all I can say is IOS is on par with android.,5,Apple,Rishabh Gupta
Apple iPhone XR (64GB) - Black,0,0, India,12-Oct-19,It is my red beast.... My first iPhone experience with iPhone xr is very smooth and awesome... I got is at only 38K many many thanks to amazon for this. Battery performance is good... with normal usage it gives around 24hrs backup while with heavy usage 12-13 hrs backup u can definitely get. But charging adapter  in the box is very pathetic. I just ordered an 12W fast charger at 1K from amazon. It is a smart choice to get iPhone Xr at 40K over iPhone 11 at 59 K (Including HDFC bank offer). With your saved money u can buy different apple accessories. Overall my first iPhone experience is awesome.,5,Apple,Biswa
Apple iPhone XR (64GB) - Black,0,0, India,04-Oct-19,"After 5 days of use,Love the IPhone XR Red ,Premium Top Class Phone,Got it For 38 k...Worth it...Camera Is Classy and Superb...With depth Control feature....Very Smooth...Display is good...Bit Battery is little low but compared with other iPhone it is good....Battery Standby is 10 hr when onscreen time is 8h 30m with always Data on with usage of FB ,YouTube and other apps. Face Unlock is so quick..Over all love to have this IPhone XR...Upgraded from IPhone SE to XR...So Battery is very much better for me...??????",5,Apple,Magesh
Apple iPhone XR (64GB) - Black,0,0, India,16-Aug-19,"Great phone. Not a gamer so don’t care about the hardware stuff. Not a pro photographer so any pictures I shoot are epic for me. Not a loud person, so speakers on low volume for me work just perfectly. Battery life should be great like most apple phones do. Display is soft to my eyes so I like that. Apple interface is the best, so nothing much to say about there.",5,Apple,PTG10
Apple iPhone XR (64GB) - Black,0,0, India,05-Oct-19,Used for a day as of now. Awesome phone. Snappy and fluid in use. battery backup is pretty good (around 8 hours of screen-on time) with continouse data-on (youtube 1.5 hrs). Using 18W adapter which charges it fast. Brought 3.5mm jack connector to lightening separately. Rest all good. Will review after few more days. Thanks.,5,Apple,Amitesh Ranjan
Apple iPhone XR (64GB) - Black,0,0, India,04-Dec-19,Bought it In white 64gb variant...looks are premium and has a large screen...being an lcd screen it far much better than other phones in competition...u get about 56gb of usable storage which is quite ok for a minimal user...performance is amazing and camera quality is average...must buy if you are looking for a budget iphone specially on offers,5,Apple,Rustam Katnaur
Apple iPhone XR (64GB) - Black,0,0, India,06-Mar-20,"I am giving this review after few months of use of this phone. Apple never disappoints you. As i have shifted from Google phone to Apple, was bit difficult to shift from android to ios but now i am used to it. So many hidden features which u can find it out from you tube. Camera is awesome. I also learned some extra tips for photography from youtube and it is awesome. The speed of the phone never disappoints you after loading full 64gb data into the phone. Overall phone is awesome.",5,Apple,Bela
Apple iPhone XR (64GB) - Black,0,0, India,08-Jul-19,It’s as good as buying from the store. The plastic cover which covers the box had a cut and small piece missing . Due to bad handling may be . That was disappointing to see. But then again the box was all sealed and it’s ok . Nothing to complain,5,Apple,aditya
Apple iPhone XR (64GB) - Black,0,0, India,01-Apr-20,I am very happy to this i phone xr mobile. Very good and very comfortable mobile for good battery health goood camera and good Processor proformence. No any mobile Completed to i phone . Very good privacy and ezy to use u must by,5,Apple,prabhat jaiswal
Apple iPhone XR (64GB) - Black,0,0, India,03-Oct-19,"Can't believe I got this phone for Rs 36,000",5,Apple,PRIYANSHU GUPTA
Apple iPhone XR (64GB) - Black,0,0, India,30-May-19,I have bought it around a month back. Used it and then writing a review.,5,Apple,Sabya Sanchi Mishra
Apple iPhone XR (64GB) - Black,0,0, India,19-Oct-19,"Flawless product, really good product thanks Amazon received the perfect without any default or any. Mobile performance is awesome as I have upgraded from iPhone 6s to Xr feeling great and enjoying the new features face unlock and others. Face unlocking is very fast and quick compare to other android phone 5 ?? from my side??????",5,Apple,Ranjit B.
Apple iPhone XR (64GB) - Black,0,0, India,26-Oct-19,It’s my first iPhone and I am totally happy with it. One thing that iPhone XR is having a best battery backup. And I love the performance. I was having a Redmi Note 4 device previously. It was having a 4 GB ram but it’s performance was not up to the mark. I am surprised how iPhone is handling this kind of performance in only 3 GB of RAM ??,5,Apple,Vikas Kothari
Apple iPhone XR (64GB) - Black,0,0, India,10-Nov-19,Not happy with battery life. Rest everything Is fine.,5,Apple,Arnab
Apple iPhone XR (64GB) - Black,0,0, India,06-Nov-19,Just loving the XR and is super value for money. Camera quality is really good and screen size is just perfect for watching videos and doesn’t look bulky at all. Only downside is that the Apple logo at the back on the black colour isn’t visible to the naked eye so prominently. Best iPhone after the 6s model.,5,Apple,Novel
Apple iPhone XR (64GB) - Black,0,0, India,29-Sep-19,"Not bulky, not big, this is a perfect sized iPhone. Display is crisp and clear. Smart hdr photos are great. It was a steal deal for me at Rs. 37999 during special sale. Delivered within 22 hours of ordering.",5,Apple,Arunava D.
Apple iPhone XR (64GB) - Black,0,0, India,11-Nov-19,Excellent camera and phone build. There is no finger print reader in this but Face ID is ur answer for all this. Works great and secure. Battery is super better when compared to older iPhones and lasts more then 24 hrs with calls music Bluetooth devices connected and browsing and social media. Pretty satisfied so far.,5,Apple,Girish kumar
Apple iPhone XR (64GB) - Black,0,0, India,25-Jul-19,Bought it for 49999 on sale and it's totally worth it. I'm using iPhone for 1st time and totally in love with it. As iPhone is famous for its camera quality and it's true. Only problem is that it doesn't have the fingerprint lock.,5,Apple,SANTANU MAITI
Apple iPhone XR (64GB) - Black,0,0, India,25-Sep-19,"I just loved it and I think the only thing that is lagging in this product which is the oled screen is not an issue at all , the quality of the lcd is way too good and as long as you are not too obsessed with every feature to be the latest and best , go for it , plus now they are offering at a way better price , definitely worth it",5,Apple,aayushi singh
Apple iPhone XR (64GB) - Black,0,0, India,02-Oct-19,Got this for 38k and received within 2 day of placing order ....Apple FACE ID is the most secure way of unlocking your phone which you wouldn't get on an another phone...camera is also top notch and is the same camera which iphone XS has got  but without the 2nd  telephoto/wide angle lens....overall quite happy with the iphone xr.,5,Apple,Utsav Kumar
Apple iPhone XR (64GB) - Black,0,0, India,10-Aug-19,"I’m so happy to say, it’s an authentic/genuine Apple Product. Will definitely buy again. Amazon actually gives you better discounts than Resellers.",5,Apple,Theodore Ralte
Apple iPhone XR (64GB) - Black,0,0, India,02-Oct-19,"Received it yesterday, transferring data from my 7 plus took a couple of hours( maybe because of net issues) but everything on my old phone came on this XR. The camera is truly amazing. Go for it.",5,Apple,Stan
Apple iPhone XR (64GB) - Black,0,0, India,11-Oct-19,"The iPhone XR delivers fast performance, great cameras and longer battery life than other flagship phones, all in a colorful and affordable package.",5,Apple,Chandan kumar
Apple iPhone XR (64GB) - Black,0,0, India,18-Oct-19,"Everything is well checked and warranty looks legitimate. Absolutely genuine product without any doubt. Bought yellow colour, feels mango in my hand. Getting a worthy case is real challenge though.",5,Apple,Vaibhav Vadile
Apple iPhone XR (64GB) - Black,0,0, India,01-Oct-19,Such a good iphone for such a great price.,5,Apple,Damsel
Apple iPhone XR (64GB) - Black,0,0, India,01-Nov-19,"Excellent product, 100% original! I bought iPhone XR 128gb in the month of October, I was double minded to buy this product as all know online products will never reach us perfectly. But my assumption failed with this product.",5,Apple,Deeparaj
Apple iPhone XR (64GB) - Black,0,0, India,20-Feb-20,"This phone is a beast. Man,the phones touch response is just awesome and iOS is so buttery smooth.",5,Apple,PRADEEP KUMAR HEGDE
Apple iPhone XR (64GB) - Black,0,0, India,01-Oct-19," Just want to say GO FOR IT! I got it for 39,999 in the Amazon Great Indian festival and let me tell you, it arrived within 24 hours. Even though iPhone 11 is here, it has the same exact screen and almost the same features except the camera. If you are a die hard camera fan, then go for iPhone 11. But this works for me :)",5,Apple,Kevin Mehta
Apple iPhone XR (64GB) - Black,0,0, India,01-Dec-19,THANKS TO AMAZON GOT DEFECTIVE PRODUCT AT FIRST FOUND SCRATCHES AND DAMAGE BUT AMAZON ALWAYS THERE TO HELP YOU GOT REPLACED QUICKLY WITHIN FEW DAYS AND GOT A BRAND NEW PRODUCT LIKE TO THANK YOU AMAZON AND SELLER ALSO DARSHITA ELECTRONICS IF YOU ARE THINKING TO BUY IPHONE GO FOR DARSHITA??,5,Apple,Veron kerr
Apple iPhone XR (64GB) - Black,0,0, India,05-Oct-19,"camera quality is just awesome and battery backup is soo great that give you a whole day use, smooth interface,in many reviews they said display is of LCD, but when i got my device, then i Relies even that iphone have LCD display but it is great viewing display, I have no regrets to buy that iphone XR. Go for it guys.",5,Apple,Deva
Apple iPhone XR (64GB) - Black,0,0, India,01-Oct-19,Nothing to say about iPhone it’s always the best phone. But this time i have to thank Amazon for bringing the cost down and affordable during great indian sale which says IRRESISTIBLE DEAL which really is a irresistible deal,5,Apple,anudeep
Apple iPhone XR (64GB) - Black,0,0, India,08-Nov-19,I always thought to buy iPhone and every time I used to think that what is so special in iPhone but yes after buying iPhone XR I can say that no one can replace this. Starting from battery life to the screen which is standard and can be used one handed. Camera quality is also very good which you can realise after two three clicks only. So for me iPhone XR is a beast at low price among other iPhone models.,5,Apple,amit singh
Apple iPhone XR (64GB) - Black,0,0, India,19-Jul-19,"Pathetic product, everyday reporting new issues and going to hangout every time.",5,Apple,D S Khatri
Apple iPhone XR (64GB) - Black,0,0, India,24-Oct-19,"No questions about ?? other than its affordability, XR got a price cut and made it affordable. Overall product quality is awesome, only issue is at times its too hitech to understand.",5,Apple,sambit mukherjee
Apple iPhone XR (64GB) - Black,0,0, India,05-Nov-19,"I purchased this beauty in big billion sale. Thus I got it at a remarkable price. The battery life is good so far and the speed has been pretty good. I love the overall look, size and design of this model a lot. The camera quality is great but definitely the higher version have a better camera quality experience to provide.",5,Apple,SSharma
Apple iPhone XR (64GB) - Black,0,0, India,27-Jan-20,"I am iphone lover but always disappointed with battery back up. But after getting this superb phone my love towards iphone become more stronger. Amazing camera screen clarity, good time response, face unlock takes leasser than eye blink.amazing battery back up. Stunning look. Overall no need to purchase dslr camera. Spend money on it and u get phone for the lifetime.",5,Apple,avtar
Apple iPhone XR (64GB) - Black,0,0, India,13-Sep-19,"Phone is excellent...Thanks to Amazon for their service. But the delivery was pathetic, the delivery boy refused to deliver the product. I, myself went to their office to get my phone. Hope that it will not repeat in future.",5,Apple,Sourav
Apple iPhone XR (64GB) - Black,0,0, India,14-Oct-19,The camera quality in night is awesome..there are lots of features to do edit the pictures and videos. Other than that battery life is around 1.5 days in normal usage and 6-8 hours in heavy games like pubg asphalt videos YouTube play music etc. at the price of 43k it’s a steal....,5,Apple,kallul
Apple iPhone XR (64GB) - Black,0,0, India,02-Mar-20,"Received my iPhone within a week after place the order, Had issues with it but thanks to amazon for speedy replacement.",5,Apple,Niyaz
Apple iPhone XR (64GB) - Black,0,0, India,04-Jan-20,"Using the XR for the past 3 months and I’m completely delighted to have this model. Certainly a value for money product in the iPhone flagship category. Battery life is excellent, charging for one time in a day itself will have enough power for the remaining day. Camera quality is comparatively better than the other high end categories iPhones.",5,Apple,Deepak
Apple iPhone XR (64GB) - Black,0,0, India,05-Oct-19,"Camera is very good .Screen size is just right for people like me who use phone for typing mails to watching Netflix .One can download multiple apps .Speed is good .Face recognition works like magic .Have been using iPhone since last 5 yrs ,and have found no reason to complain so far.",5,Apple,Sushmita Sen Mazumder
Apple iPhone XR (64GB) - Black,0,0, India,07-Nov-19,"It's one of the best phones available in the market right now. Apple always gives the best products to its customers. It had A12 chipset which can do 5 trillion operations per second. It never slows down. It gives you the best phone using experience. Go for it, if you can buy it. Don't buy Samsung products or OnePlus products they are just useless. Just go for the product.",5,Apple,Satish Mulupuri
Apple iPhone XR (64GB) - Black,0,0, India,22-Nov-19,Review after 5 months of usage approximately.,5,Apple,Ankur Mishra
Apple iPhone XR (64GB) - Black,0,0, India,05-Nov-19,#1mobile of the my devices,5,Apple,Divakar
Apple iPhone XR (64GB) - Black,0,0, India,07-Oct-19,Original product at the best price.... got it during great Indian festival sale at an amazing discount.. so far after a few days of use must say it’s an obvious and noticeable upgrade for people using iPhone 7 and beyond .. camera quality is quite good if not the best ...battery life is just awesome ...,5,Apple,RONI
Apple iPhone XR (64GB) - Black,0,0, India,13-Oct-19,I ordered it for my wife as she wanted to use IPhone for so long but was not willing to change her phone.,5,Apple,adarsha
Apple iPhone XR (64GB) - Black,0,0, India,29-Sep-19,"People who say iPhone XR has inferior display, please use before u judge based on specs. I’ve been using Pixel and recently switched to iPhone XR and I loved it. Battery life is unrivalled and Fave ID is charm.",5,Apple,Mirza Rizwan
Apple iPhone XR (64GB) - Black,0,0, India,20-Nov-19,I am so happy with amazon.!! Good price and get it on time and yes perfect original product..!! Iphone XR 64 gb  if you allrdy using iphone than u will love it and u buying is first time than u wll flll in love for sure ..!!! I am giving this review after using my iphone XR for more than month..!! So trust me guys its good and original product.!!!,5,Apple,R for ravi
Apple iPhone XR (64GB) - Black,0,0, India,03-Nov-19,The first thing you notice about XR is it’s battery. Super long battery of more than 24 hours. Rest is exactly as it should be in an iPhone. Camera also needs a special mention. Great camera.,5,Apple,vivek kala
Apple iPhone XR (64GB) - Black,0,0, India,09-Nov-19,"Does what it is supposed to do. True iPhone, no exceptions.",5,Apple,Vishnudutt
Apple iPhone XR (64GB) - Black,0,0, India,04-Oct-19,iPhone XR does not have finger print reader as it’s unlocked with face reading..,5,Apple,Srinivas j
Apple iPhone XR (64GB) - Black,0,0, India,23-Nov-19,"My infact upgraded from my iPhone 7 to XR. It’s been more than a month I am using it and has no issues. Amazon had the best rate and it is during the Flash sale , I picked it up at 49,999/-.  Their delivery was prompt and was prior to the committed date. My IPhone XR has a fantastic camera, a fast processor, exceptional battery life and high quality display.",5,Apple,Jayant
Apple iPhone XR (64GB) - Black,0,0, India,23-Sep-19,There is nothing much to say specially about iPhone. I have used several android devices and I switched to iPhone XR from OnePlus 6. Simply this switching is fabulous experience to me.,5,Apple,Srujan
Apple iPhone XR (64GB) - Black,0,0, India,11-Oct-19,"Got it for 39000 in the great Indian sale along with exchange (redmi 4) and using SBI credit card. Anawesome phone. Once we use iPhone, android phones seem cheap. You start appreciating little details that Apple has done to make this phone worth its price and hype. If you can afford, then close your eyes and bye it. You will not be disappointed",5,Apple,Diwakar
Apple iPhone XR (64GB) - Black,0,0, India,05-Oct-19,I have used iPhone since so many years,5,Apple,ShadullaShaik
Apple iPhone XR (64GB) - Black,0,0, India,16-Oct-19,"Awesome phone, great battery life it can last upto 2 whole days, face ID works great even if you are in dark room. Screen size perfect so that we can do tasks using single hand. Will get long term support. 5w charging adapter works well but it's good to have 12w charger than 5w.",5,Apple,Ishan K.
Apple iPhone XR (64GB) - Black,0,0, India,26-Oct-19,"Make sure you read all instructions, check package and then give OTP. the phone was brand new and is working great. had reservations about online delivery but this experience was seamless. Good to get this discount at discount. Excellent product.........iphone XR is jet fast. loving it.",5,Apple,Amit G
Apple iPhone XR (64GB) - Black,0,0, India,05-Oct-19,"Awesom, getting 1day full and few hrs more. 3hrs of Pubg, 2hrs of skype meeting, calls msgs, songs, internet. Finally iPhone had worked on battery. This is all from normal mode.  Pow power  mode is even better.",5,Apple,Rakesh HB
Apple iPhone XR (64GB) - Black,0,0, India,03-Nov-19,"I like everything about this product. I ordered this iphone xr on end of festive sale and Amazon delivered the product in the given time period. Everything in this phone works good and fine , no doubts. Amazon gives 100% product to us, they never unsatisfied me. At the end Product's performance outstanding . Amazon delivery also secure??.",5,Apple,Lokesh y.
Apple iPhone XR (64GB) - Black,0,0, India,02-Nov-19,I like this phone.,5,Apple,AJALRAJ
Apple iPhone XR (64GB) - Black,0,0, India,10-Nov-19,"I got iphoneXR at very reasonable price. The apple company has made one thing better in this model i.e. battery life. The phone runs for 2days with full charge. there is no finger print reader in this model although face id is very accurate, it scans your face even in the dark. There is no doubt about the picture quality when it comes to iphone.",5,Apple,Shristi Sinha
Apple iPhone XR (64GB) - Black,0,0, India,11-Oct-19,Ya really super phone/they’re confusing to(AirPods &Earpods) this phone with EarPods with lightening connector only not for Bluetooth AirPod ur clearly understand then u will pay,5,Apple,MOHAMED FAJRUDEEN
Apple iPhone XR (64GB) - Black,0,0, India,22-Feb-20,The product is excellent.,5,Apple,sateesh kumar
Apple iPhone XR (64GB) - Black,0,0, India,04-Oct-19,No lesser than iPhone XS Max,5,Apple,Vishnu Dev
Apple iPhone XR (64GB) - Black,0,0, India,06-Feb-20,"At Rs 35,000 (big billion sale + exchange offer), its a steal. For phone review, go to google - there are plenty of XR reviews. As good as it gets",5,Apple,Sanjoy Barua
Apple iPhone XR (64GB) - Black,0,0, India,23-Nov-19,"What a phone . Display is not a concern ,it's brilliant even it's 720p.build is excellent .",5,Apple,Kishore
Apple iPhone XR (64GB) - Black,0,0, India,24-Oct-19,"In portrait Camera - while taking a photo of a substance or anything (other than people)it always says ‘person not detected’. portrait function is only for people , not for the object.",5,Apple,Sanuraz
Apple iPhone XR (64GB) - Black,0,0, India,01-Feb-20,"What to say it’s Apple amazing man but when you’re buying this mobile better you should buy a CaseAlong with it because the backside of mobile is slippery and made of plastic plus glass,,Worth to buy it",5,Apple,Naveen
Apple iPhone XR (64GB) - Black,0,0, India,10-Feb-20,Best value for money in iphone . I am extremely satisfied with the purchase with no worry for storage for this 256 GB model. Wireless charging is just wow.,5,Apple,kamalendu chatterjee
Apple iPhone XR (64GB) - Black,0,0, India,15-Oct-19,"Its a perfect phone, though a bit heavy coz of the metal body. I got this in red colour which is my favourite and its such a settled red, basically its a mixture of red and maroon. Camera quality is also good not the best as compare to other apple phones. Overall i love my phone as its a gift from my darling husband.",5,Apple,Nida
Apple iPhone XR (64GB) - Black,0,0, India,07-Oct-19,Timely delivered. Gr8 deal from amazon. Few months back I ordered one plus mobile from same seller. They delivered original product.,5,Apple,N D
Apple iPhone XR (64GB) - Black,0,0, India,14-Jan-20,"Excellent phone I am happy I suggest u all to buy with amazon, because maintaining genuine sellers with good quality products and the biggest most important  thing is  customers support I am very much happy with amazon and their customers support. Hats off",5,Apple,Nagesh
Apple iPhone XR (64GB) - Black,0,0, India,03-Nov-19,I bought a new iPhone XR from amazon and the delivery was within 24 hours. It was a brand new pack sealed.,5,Apple,Pradeep Bhat
Apple iPhone XR (64GB) - Black,0,0, India,23-Jan-20,"Bought this cell phone for my retired father. He is a person who wanted a great battery life, good camera and great speakers with ease of use that is not present in any android cell phone in the market.",5,Apple,Vidit D.
Apple iPhone XR (64GB) - Black,0,0, India,15-Feb-20,Best phone for those users who really need a very good battery life. Camera supreb and video stabilization is just fabulous. Go for it ????  A bit bulky feels like u r carrying a mini RDX ????,5,Apple,Karthik
Apple iPhone XR (64GB) - Black,0,0, India,18-Nov-19,"First off all I would like say, the delivery boy of amazon is very polite with consumers.",5,Apple,Rehan Malik
Apple iPhone XR (64GB) - Black,0,0, India,05-Oct-19,Android no match to iOS.,5,Apple,akshay s.
Apple iPhone XR (64GB) - Black,0,0, India,27-Dec-19,I've been using this phone for almost a month a now and this is the fastest smartphone I've ever used. I know this years iPhone 11 is faster than this but after watching a tons of comparison videos on YouTube I've decided to go with the XR. I don't think it's worth the extra bucks and I'm very satisfied with this purchase.,5,Apple,Ankur Biswas
Apple iPhone XR (64GB) - Black,0,0, India,03-Dec-19,Before buying this product i was so scared that what if the product is fake or may be used.,5,Apple,Tanu
Apple iPhone XR (64GB) - Black,0,0, India,22-Nov-19,We bought the phone during sale period near Diwali. Its nice phone with big screen. Ideal for people who reply to emails or do a lot of work related chat on the phone. Batter life seems to be really impressive. It goes without charging for 1.5 days with constant internet connection.,5,Apple,harshul gandhi
Apple iPhone XR (64GB) - Black,0,0, India,09-Oct-19,"dont have to say much,  apple is apple and makes best phones,  once you buy apple you dont want to try any other phone,  it is amazing phone",5,Apple,rhytm
Apple iPhone XR (64GB) - Black,0,0, India,26-Nov-19,"Really user friendly, user interface is buttery smooth..camera quality awesome( esp. portrait mode).. not sure how it compares to iPhone 11, I’m happy with this phone",5,Apple,Preethi
Apple iPhone XR (64GB) - Black,0,0, India,27-Oct-19,I am loving it...!!!! Upgraded from android,5,Apple,Sagar Ghadigaonkar
Apple iPhone XR (64GB) - Black,0,0, India,15-Sep-19,"Amazing battery life. Even on heavy use, the battery lasts the whole day easily. Iphone XR is super smooth, face unlock is fast and really impressed with the privacy option related to apps. Best iPhone to use for its 55K price",5,Apple,Vishal G
Apple iPhone XR (64GB) - Black,0,0, India,18-Jul-19,"This is my first iPhone XR.... After using the phone I realise why the iPhone is special....the features, screen touch, the look, are all awesome.... Happy To Be Purchase iPhone....",5,Apple,Ajit Shaw
Apple iPhone XR (64GB) - Black,0,0, India,10-Nov-19,I purchased iphone for brand n its dual sim and i found it more value for money.,5,Apple,Onkar S
Apple iPhone XR (64GB) - Black,0,0, India,14-Oct-19,Bought it during the second great indian sale for 41k. Though 3k higher than the 1st sale I am very happy to buy it as I know it’s a good deal. I am very much statisfied with the phone quality and delivery speed. But the packing quality should improve.,5,Apple,Naveen Kumar Maharasan
Apple iPhone XR (64GB) - Black,0,0, India,01-Oct-19,"In fact, the features and functions of this mobile are very good, especially the price is very low, which is 39 thousand only, and the mobile was delivered in a very short time, it is now priced at 45 thousand,",5,Apple,Avinash Chavan
Apple iPhone XR (64GB) - Black,0,0, India,01-Nov-19,An excellent phone. Does what you need at super speeds. Face ID is a charm. I think I got an excellent deal in the Dussehra sale. Only thing which has dumbfounded me is the colour. Looks orange on screen and more pinkish in real life. Solved using a Spigen black cover.  Should have gone for black.,5,Apple,Shubhrajyoti
Apple iPhone XR (64GB) - Black,0,0, India,17-Aug-19,Feels good if you are using for the first time. Great feeling to hold iPhone :),5,Apple,Ama Srikanth
Apple iPhone XR (64GB) - Black,0,0, India,27-Oct-19,"Been using it from the past couple of months the phone has been great it’s my 1st iPhone as I’ve always been an android fan in the past , great battery life and very smooth . Can say it’s totally worth the price .",5,Apple,lijo antony
Apple iPhone XR (64GB) - Black,0,0, India,19-Aug-19,The product was just as good as an apple always is and the delivery was prompt. I am an apple user and I require all my gadgets to be in sync which is why I bought this. But always look according to ur requirement and then buy the phone that suits you best!,5,Apple,Zoony Z.
Apple iPhone XR (64GB) - Black,0,0, India,06-Nov-19,"Best iPhone you can buy at this price range. A pretty huge battery life, smooth interface and an outstanding camera.",5,Apple,Sankha
Apple iPhone XR (64GB) - Black,0,0, India,29-Oct-19,As the mobile is cool and fast performance and the interface is amazing as it is apple it feel the same all things are went good but only one bad thing its display as it is 720p display but slightly colour variable can be noticed but tho its good mobile at good price in apple,5,Apple,Anand sai
Apple iPhone XR (64GB) - Black,0,0, India,07-Nov-19,A big change for me was moving up from iPhone 7 Plus to this phone is the Face ID. It is super fast and very accurate.,5,Apple,Sujit Maslekar
Apple iPhone XR (64GB) - Black,0,0, India,10-Nov-19,"Upgrading from iPhone 6 (16GB) to iPhone XR (128) was the best decision I ever made. Everything is so perfect & optimize. Touch, display, camera, sound, processor, battery.. literally everything.  Apple needs to work on their latest iOS 13 though. (Also I’m getting more kills on PUGB:) Hands down to A12 Bionic.",5,Apple,Mayank Neema
Apple iPhone XR (64GB) - Black,0,0, India,23-Oct-19,"128GB variant ,Used it for a month,Great performance. Excellent finishing and stylish. Face ID is powerful as it works even in pitch dark conditions. Camera is amazing . A bit bulky when u put a cover as the rear camera is significantly above the back surface of the phone.",5,Apple,Shubham Kumar
Apple iPhone XR (64GB) - Black,0,0, India,05-May-19,"This rating is only for the product not for  Delivery.  Till the last minute I was kept on my toes. The box was not completely in a sealed condition. Can Amazon answer for this? Coming to  Handset, No issues at all. It is simply amazing. One should know how to use it wisely. I would update my reviews after using it for few months.",5,Apple,IOS fan
Apple iPhone XR (64GB) - Black,0,0, India,23-Jan-20,Best phone from Apple after iPhone 7.,5,Apple,Himanshu Parekh
Apple iPhone XR (64GB) - Black,0,0, India,09-Oct-19,"Product is good. Face ID works fast. Battery lasts longer than previous iPhones, depending on usage it can last up to a day. For heavy usage and gaming the battery lasts up to 6hours. Camera is good in daylight use. Low light photography is grainy. Overall a good product.",5,Apple,PROSENJIT MITRA
Apple iPhone XR (64GB) - Black,0,0, India,19-Feb-20,"Face Recognition, Battery life & user interface is secondary. It’s an iPhone that’s it. Apple satisfies our high expectations. The Apple iPhone XR was Awesome. Really Worth it.",5,Apple,Surya Kiran Majji
Apple iPhone XR (64GB) - Black,0,0, India,26-Jan-20,I am a 6s+ user now upgrade to xR,5,Apple,sasikumar. t
Apple iPhone XR (64GB) - Black,0,0, India,06-Oct-19,Unbelievable product..Crafted to precision...Mobile at its best...Amazon deal is mind blowing..best place to get an IPhone...Delivery is fast...Camera is excellent...IOS rocks...No second thoughts...IPhone is the beast to own..Amazon is the place to go....,5,Apple,Prathap
Apple iPhone XR (64GB) - Black,0,0, India,02-Oct-19,"Beautiful product, Got it @ ?38k during billion day sale.",5,Apple,P Sinha
Apple iPhone XR (64GB) - Black,0,0, India,01-Oct-19,"Needless to rate Apple any less. An year old Apple’s A12 bionic still outperforms SD 855. And iOS, such a beautiful liquid smooth OS that Android can never compete.",5,Apple,Suraj Dhanuki
Apple iPhone XR (64GB) - Black,0,0, India,14-Feb-20,I have purchases this iPhone XR on New Year 2020 eve....and i can say that this is just awesome phone with great display and more important very gd battery performance....i just love this iPhone and want to recommend all those who are just thinking to buy new phone then this is for you.....,5,Apple,Avinash mishra
Apple iPhone XR (64GB) - Black,0,0, India,08-Oct-19,"It’s been 2 months I have purchased the XR, everything seems to be fine I.e, bigger in size, good battery life and advanced processor.",5,Apple,Rajesh Putchakayala
Apple iPhone XR (64GB) - Black,0,0, India,15-Oct-19,First thing that strikes you is the colour. Vibrant and really nice,5,Apple,Navneet Ghai
Apple iPhone XR (64GB) - Black,0,0, India,16-Aug-19,Camera is awesome ... both for selfie as well other photography .. and fast interface .. only minus point is battery life time ..But yeah rest all features are good which makes this phone special !! Loved using it.,5,Apple,Sravya
Apple iPhone XR (64GB) - Black,0,0, India,03-Oct-19,The best iPhone till date.,5,Apple,Sachinn Sawardekar
Apple iPhone XR (64GB) - Black,0,0, India,26-May-19,"It’s a fantastic iphone. Perfect size, display is good, battery life is incredible. Camera results are excellent and comparable to xs and xs max. Super fast bionic A12 on board handles everything superbly.",5,Apple,Swaminathan Guru
Apple iPhone XR (64GB) - Black,0,0, India,07-Feb-20,"Ohh...what can I say about this phone... just one word- AWESOME. I think it’s better than iPhone 11 in almost every aspect. The portrait mode is outstanding. If anyone is using iPhone 6,7 or 8, then this is next iPhone for you...",5,Apple,Agniswar Mukherjee
Apple iPhone XR (64GB) - Black,0,0, India,20-Aug-19,"iOS to Android (one plus and must admit, the phone is amazing and I’m still amazing), but back to iOS and do not regret. There are soo many little things that does make the difference and leaves the user with WOW feeling! XR is a bit thick but with time we get used to it.",5,Apple,Amit
Apple iPhone XR (64GB) - Black,0,0, India,30-Oct-19,Worth of upgrading-,5,Apple,Ankit
Apple iPhone XR (64GB) - Black,0,0, India,26-Nov-19,Disappointed that it doesn't come with finger print scanner just face unlock. Otherwise it's a good apple phone if u r tight on budget,5,Apple,shirish
